country_code,postal_code,latitude,longitude,region_id
PAK,34110,30.2417,70.9417,Souhern Punajb Mulan::Mehmood Kot R.S.
PAK,34111,30.2417,70.9417,Souhern Punajb Mulan::Ara Akbar Shah||Basti Kahiri||Hamdani Wala||Alurid||Mehmood Kot Town||Jan Khan Samundri
PAK,34120,30.1658,70.9564,Souhern Punajb Mulan::Gujrat
PAK,34121,29.3868,70.2465,Souhern Punajb Mulan::Haji Shah||Saeed Suknera Abad||Azadabad||Basti Naseer Wala
PAK,34200,30.4948,71.1924,Souhern Punajb Mulan::Muzaffargarh G.P.O.
PAK,34201,30.4948,71.1924,Souhern Punajb Mulan::Muradabad||Khudai||Khangan Shumali||Budh||Gujja||Lungar Sarai||Wasande Wali||Sultan Colony||Peer Barkhudar||Lutkaran||Kallar Wali||Jhallarin Shumali||Har Pallo||Hamdani Wala||Elementry College||Darbar Pir M. Musa||Bhakhar Noon||Alipur Shumali||Karimabad
PAK,34300,26.8333,68.5333,Souhern Punajb Mulan::Basira
PAK,34301,26.8333,68.5333,Souhern Punajb Mulan::Noor Kuba||Ayub Araian
PAK,34310,30.0725,70.9572,Souhern Punajb Mulan::Qureshi
PAK,34311,30.2083,70.9667,Souhern Punajb Mulan::Ali Daha||Din Pur||Basti Shadi Khan||Daona
PAK,34320,30.1006,70.8728,Souhern Punajb Mulan::Ghazi Ghat
PAK,34321,30.1194,70.9139,Souhern Punajb Mulan::Basti Waseem Almani||Chanwala||Pathan Wala
PAK,34350,31.6372,70.7725,Souhern Punajb Mulan::Khan Garh
PAK,34351,31.1901,71.4412,Souhern Punajb Mulan::Basti Drigh||Basti Choharh Pur||Mond||Juggat Pur||Thatta Qureshi
PAK,34370,29.6833,70.7,Souhern Punajb Mulan::Shah Jamal
PAK,34371,29.9667,71.05,Souhern Punajb Mulan::Mondka||Chandar Wala||Basti Mandorin||Basti Dewala||Bashir Sinawan||Sohara Chandia||Mehar Pur||Hassan Pur Tarrund||Dareen||Chowk Sandila||Usman Koria||Sharif Chajra
PAK,34400,29.6833,71.1,Souhern Punajb Mulan::Rohilan Wali
PAK,34401,29.6833,71.1,Souhern Punajb Mulan::Binda Ishaq||Mahra||Miran Pur||Alude Wali||Bangla Wali||Birahem Wali||Makhan Balla||Mochi Wali
PAK,34410,29.6208,70.8375,Souhern Punajb Mulan::Shehar Sultan
PAK,34411,29.6208,70.8375,Souhern Punajb Mulan::Ber Band||Maskin Pur||Kotla Gamun||Kande Wala||Damar Wala Shumali
PAK,34421,29.2422,70.8417,Souhern Punajb Mulan::Jahanpur||Ram Pur||Phulen Sharif||Wadowala||Basti Sathari||Fatehpur Janubi||Jhuggi Wala||Shahbaz Pur||Kotla Rahim Ali Shah
PAK,34430,24.6833,68.1833,Souhern Punajb Mulan::Jatoi
PAK,34431,24.6833,68.1833,Souhern Punajb Mulan::Kamdh Sharif
PAK,34440,29.6922,70.8067,Souhern Punajb Mulan::Bet Mir Hazar Khan
PAK,34441,29.698,70.866,Souhern Punajb Mulan::Bet Hazari||Utra Sandila||Bet Daryai||Basti Changwani||Bakaini||Bela Wala||Ramzan Abad
PAK,34450,29.3889,70.9167,Souhern Punajb Mulan::Ali Pur
PAK,34451,29.3889,70.9167,Souhern Punajb Mulan::Bande Shah||Chowk Petrol Pump||Baqar Shah Shumali||Ghalwan||Damarwala Janubi||Choski School||Yaki Wali||Jhallarin||Mao Wala
PAK,34470,29.3333,70.8,Souhern Punajb Mulan::Khairpur Sadat
PAK,34471,29.3035,70.7951,Souhern Punajb Mulan::Urla||Mithanwali||Bazwala||Kotla Mehr Ali||Murad Pur Janubi||Basti Bidani||Ghiri||Sultan Pur||Gabbar Araian
PAK,34480,29.1833,70.725,Souhern Punajb Mulan::Sit Pur
PAK,34481,29.1833,70.725,Souhern Punajb Mulan::Kundai||Khan Pur Narraka||Sarki||Malik Araian||Khan Garh Janubi
PAK,34500,29.7997,70.8231,Souhern Punajb Mulan::Bhutta Pur
PAK,34650,29.7997,70.8231,Souhern Punajb Mulan::Rang Pur
PAK,34651,29.7997,70.8231,Souhern Punajb Mulan::Chak 509 Tda||Jarian Wala||Chak 5 Ml
PAK,35010,30.8563,71.9854,Lahore::Shor Kot Cantt
PAK,35011,30.8563,71.9854,Lahore::Noor Pur Chak 331 Jb||Chak 312 Jb Kaluvahar||Chak 313 Jb Pir Pur||Chak 327 Jb||Chak 330 Jb Rahlon||Chak 331 Jb Salim-Pur||Noada Chak No.328 Jb||Khawaja Baju Chak 326/Jb
PAK,35020,30.8563,71.9854,Lahore::P.A.F. Colony
PAK,35021,30.8563,71.9854,Lahore::Kalu Wala||Chak 494/Jb||Chak 500/Jb||Chak 497/Jb
PAK,35030,30.8563,71.9854,Lahore::P.A.F. Base Rafiqi
PAK,35031,30.8563,71.9854,Lahore::Cologian Wala Chak 36/694 Gb||Chak 692/34||Chak 696/38||Chak 653/35 Gb
PAK,35050,30.8722,72.0667,Lahore::Shor Kot City
PAK,35051,30.8722,72.0667,Lahore::Khaki Lakhi||Qaim Bharwana||Sadiq Nihang||Kaki Kohan||Dab Kalan||Basti Qasim Abad||Chak 501/Jb||Bind Sarbana||Basti Hyderabad||Dharopa||Chak 17 Gagh||Allah Yar Toota||Budho Ana||Merik Sial
PAK,35060,30.8563,71.9854,Lahore::Kaki Nao
PAK,35080,30.8403,71.9042,Lahore::Garh Maha Raja
PAK,35081,30.8403,71.9042,Lahore::Nekokara||Chak 5/3-L||Pir Abdur Rahman||Sultan Bahu||Mad Rajbana||Douloand||Dull||Jai Wan||Sharif Abad||Rafi Abad||Kasso Ana||Mehdi Abad
PAK,35090,30.8563,71.9854,Lahore::Ahmad Pur Sial
PAK,35091,30.8563,71.9854,Lahore::Samando Ana
PAK,35100,30.9667,72.25,Lahore::Waryam
PAK,35101,30.7708,71.7783,Lahore::Chak No.493||Luda Mahni||Chak No.490 Jb||Chak No.489 Jb||Chak 485/Jb||Chak 483/Jb
PAK,35150,31.0833,72.1833,Lahore::Haveli Bahadur Shah
PAK,35151,31.0789,72.267,Lahore::Gilmala||Pir Wala||Majhi Sultan||Rustam Sargana||Luda Mahni||Chak 478/Jb||Chak 481/Jb
PAK,35160,29.0042,70.0882,Lahore::Rudo Sultan
PAK,35161,29.0042,70.0882,Lahore::Lashari||Kot Bahadur||Bahar||Fateh Pur Prathy||Hassu Blail||Duree Gondal||Dagree
PAK,35170,30.7708,71.7783,Lahore::Nawazish Naghar
PAK,35180,31.1833,72.1,Lahore::Atharan Hazari
PAK,35181,31.2417,72.075,Lahore::Jabbo Ana||Kotli Baqir Shah||Kot Naulan||Wasu Astana||Kot Maldev||Ali Textile Mills||Pahar Pur||Mouza Mundey Syed||Rashid Pur||Subhi Ana Gharbi||Thal Bharari||Trimmu
PAK,35200,31.6958,72.7681,Lahore::Jhang G.P.O.
PAK,35201,31.6958,72.7681,Lahore::Ashaba||Khanuana||Satiana||Haveli Lal||Karimabad||Chak 262/Jb||Chak 220/Jb||Kot Khaira||Mukhiana||Chak 233/Jb||Khewa||Chak 214/Jb Mochian Wala||Mudoki||Chak 232/Jb||Chak 451/Jb||Kot Sai Singh||Chak 459/Jb||Chak 446/Jb||Chak 250/Jb||Chak 255/Jb||Chak 444/Jb||Chak 257/Jb||Chak 260/Jb Wajhalan||Ada Hospital Mochiwala||Ada Shabbirabad||Ali Abad||Chak 161/Jb||Wer Banglow||Vighlana||Sheikh Choohar||Pakewala||Chak 167/Jb
PAK,35300,31.1978,72.3689,Lahore::Dhill Bagh
PAK,35301,31.1978,72.3689,Lahore::Basti Ghazi Shah||Chak 463/Jb||Raran Wali||Lakh Bhadal||Chak 475/Jb
PAK,35350,31.5661,72.6461,Lahore::Bhawana
PAK,35351,31.5661,72.6461,Lahore::Chak 209/Jb||Chak 199/Jb||Thatta Mohd Shah||Chak 195/Jb||Nitherke||Chak 198/Jb||Mouza Mangini||Darbar Dhundhe Shah||Chak 466/Jb||Chak 246/Jb||Chak 245/Jb||Chak 243/Jb||Chak 240/Jb||Chak 230/Jb||Chak 227/Jb||Chak 226/Jb||Chak 225/Jb||Chak 223/Jb||Chak 221/Jb||Chak 220/Jb||Chak 205/Jb||Chak 203/Jb||Chak 202/Jb||Chak 200/Jb||Chak 192/Jb||Chak 187/Jb||Chak 184/Jb
PAK,35360,30.85,73.075,Lahore::Jamia Mohammadi Sharif
PAK,35361,30.85,73.075,Lahore::Adlana||Thatta Fateh Ali||Dauratta||Chak 144-Jb||Ramzan Sugar Mills
PAK,35400,31.72,72.9789,Lahore::Chiniot
PAK,35401,31.7014,72.9958,Lahore::Kot Amir Shah||Chak 152/Jb||Chak 11/Jb||Chak 132/Jb||Behari Colony||Ahmad Abad||Chak 133/Jb||Chak 125/Jb||Chak 127/Jb||Chak 147/Jb||Chak 126/Jb||Chak 13/Jb||Wadi-E-Aziz Sharif||Rajoya||Chak 149 Jb||Chak 153 Jb||Chak 128/Jb
PAK,35460,31.7558,72.9197,Lahore::Rabwah
PAK,35461,31.7472,72.8158,Lahore::Dawar||Khokharan Wala||Sangra||Langar Makhdoom||Brahmanan Wala||Ahmed Nagar||Changran Wala||Bakhsh Wala
PAK,35470,31.8225,72.7972,Lahore::Lalian
PAK,35471,31.7203,72.7161,Lahore::Vigilley||Thatti Bala Raja||Wallah||Kanwian Wala||Mohsin Abad
PAK,35500,31.4169,72.2625,Lahore::Chund Bharwana
PAK,35501,31.3639,72.1556,Lahore::Massan||Ali Pur||Rajana||Kot Khan||Pir Kot Sadhana||Saliana||Chela||Pubber Wala||Nikkey Baloch||Thatta Sandrana||Sajhowal||Iqbal Nagar||Machi Wal||Hassan Khan||Havili Shekh Rajoo
PAK,35550,31.6513,72.3524,Lahore::Shah Jewana Mandi
PAK,35551,31.6513,72.3524,Lahore::Aura||Bullo||Kot Isa Shah||Long Shumali||Kalera||Bhamb||Mouza Bhone||Chatta||New Delhi||Lau||Turbat Haji Shah||Akrian Wala||Chak 163/Nb||Jamal Wala
PAK,36000,30.9167,72.55,Lahore::Chak 316 Gb Qadir Abad
PAK,36001,30.9167,72.55,Lahore::Chak 347 G.B||Chak 403 Jb||Chak 346 Gb||Chak 349 Gb||Chak 408 Jb||Chak 405 Jb||Chak 298 G.B||Chak 301 Gb||Chak 302 Gb||Chak 305 Gb.||Chak 306 Gb.||Chak 311 Gb||Chak 312 Gb||Chak 313 Gb||Chak 315 Gb||Chak 344 Gb
PAK,36050,30.9167,72.55,Lahore::Toba Take Singh G.P.O.
PAK,36051,30.9167,72.55,Lahore::Bhagat||Chak 296 Gb||Chak 742 Gb||Chak 350 Gb||Chak 395 Jb||Chak 351 Gb||Chak 397 Jb||Chak 394 Jb||Chak 519 Gb||Chak 358 Gb Gunjo||Chak 399 Jb||Chak 393 Jb||Chak 521 Gb||Chak 391 Jb||Chak 388 Jb||Chak 387 Jb||Chak 386 Jb||Chak 382 Jb||Chak 358 Gb Mogli||Chak 359 Gb||Chak 383 Jb||Chak 389 Jb||Chak 396 Jb||Chak 401 Jb||Chak 338 Gb||Chak 402 Jb||Chak Islah Nagar||Chak 183 Gb||Chak 151 Gb||Chak 148 Gb||Chak 293 Jb||Chak 292 Gb||Chak 294 Jb||Chak 150 Gb||Chak 152 Gb||Chak 294 Gb||Chak 295 Gb||Chak 295 Jb||Chak 297 Gb||Chak 321 Jb||Chak 323 Jb||Chak 324 Jb||Chak 331 Jb||Chak 335 Gb
PAK,36070,30.9167,72.55,Lahore::Rajana Road
PAK,36071,30.9167,72.55,Lahore::Chak 536 Gb||Chak 286 Gb||Chak 291 Gb||Chak 285 Gb||Chak 289 Gb||Chak 350 Gb||Chak 284 Gb||Chak 337 Gb||Chak 361 Gb||Chak 287 Gb||Chak 517 Gb||Chak 336 Gb||Chak 290 Gb||Chak 288 Gb
PAK,36080,30.9167,72.55,Lahore::Chak 256 Gb.
PAK,36081,30.9167,72.55,Lahore::Chak 181 Gb.||Chak 252 Gb||Chak 182 Gb||Chak 250 Gb||Chak 251 Gb.||Chak 520 Gb.||Chak 260 Gb.||Chak 258 Gb.||Chak 257 Gb.||Chak 254 Gb.||Marusi Pur||Chak 183 Gb. Mian Kot||Chak 253 Gb.||Chak 255 Gb. Khurd||Chak 255 Gb. Mede Pur Kalan
PAK,36100,30.8024,72.6405,Lahore::Jani Wala
PAK,36101,30.8024,72.6405,Lahore::Chak 385 Jb||Chak 315 Jb||Chak 378 Jb||Chak 285 Jb||Chak 284 Jb||Chak 286 Jb||Chak 374 Jb||Chak 438 Jb||Chak 425 Jb||Chak 291 Jb||Chak 375 Jb||Chak 376 Jb||Chak 317 Jb||Chak 377 Jb||Chak 379 Jb||Chak 381 Jb||Chak 289 Jb
PAK,36120,31.15,72.6833,Lahore::Gojra
PAK,36121,30.8024,72.6405,Lahore::Chak 310 Jb Bhopal Wala||Canal Rest House||Chak 307 Gb||Chak 370 Gb||Chak 353 Jb||Chak 316 Jb||Chak 352 Jb||Chak 97 Jb||Chak 351 Jb||Chak 417 Jb||Chak 349 Jb||Chak 278 Rb||Chak 313 Jb||Chak 415 Jb||Chak 312 Jb||Chak 350 Gb||Chak 311 Jb||Chak 308 Jb||Chak 306 Jb||Chak 303 Jb||Chak 301 Jb||Chak 298 Jb||Chak 297 Jb||Chak 296 Rb||Gojra Cotton Textile Mills||Chowk Anarkali||Chak 99 Jb||Chak 354 Jb||Chak 355 Jb||Chak 357 Jb||Chak 361 Jb||Chak 362 Jb||Chak 364 Jb||Chak 367 Jb||Chak 369 Jb||Chak 360 Jb||Chak 416 Jb||Chak 310 Jb Thatta
PAK,36150,30.8024,72.6405,Lahore::Chak 159 Gb (Cpol-982)
PAK,36151,30.8024,72.6405,Lahore::Chak 154 Gb.||Chak 161 Gb.||Chak 245 Gb.||Chak 180 Gb.||Chak 242 Gb.||Chak 164 Gb.||Chak 160 Gb.||Chak 162 Gb.||Chak 178 Gb.||Chak 241 Gb.||Chak 157 Gb.||Chak 179 Gb.||Chak 244 Gb.
PAK,36160,30.8024,72.6405,Lahore::Chak 424 Jb
PAK,36161,30.8024,72.6405,Lahore::Chak 431 Jb||Chak 430 Jb||Chak 356 Jb||Chak 433 Jb||Chak 423 Jb
PAK,36200,31.2333,72.8,Lahore::Pacca Anna
PAK,36201,31.2333,72.8,Lahore::Chak 333 Jb||Chak 336 Jb||Chak 337 Jb||Chak 338 Jb||Chak 342 Jb||Chak 279 Jb||Chak 278 Jb||Chak 96 Jb||Chak 277 Jb||Chak 339 Jb||Chak 283 Jb||Chak 335 Jb||Chak 281 Rb Khalil Pur||Chak 344 Jb||Chak 345 Jb||Chak 90 Jb||Chak 91 Jb||Chak 347 Jb||Chak 414 Jb||Chak 334 Jb||Chak 281 Jb||Chak 280 Jb||Chak 332 Jb
PAK,36250,31.2333,72.8,Lahore::Chak 348/Jb
PAK,36300,30.7667,72.4333,Lahore::Pir Mahal
PAK,36301,30.7667,72.4333,Lahore::Chak 26/685 Gb||Chak 322 Gb||Chak 125 Gb||Chak 12/671 Gb||Chak 13/672 Gb||Chak 11/670 Gb||Chak 323 Gb||Chak 15/674 Gb||Chak 1/660 Gb||Chak 16/675 Gb||Chak 17/676 Gb||Chak 18/677 Gb||Chak 19/678 Gb||Chak 21/680 Gb||Chak 22/681 Gb||Chak 24/683 Gb||Chak 25/684 Gb||Chak 2/660 Gb||Chak 27/686 Gb||Chak 28/688 Gb||Chak 31/689 Gb||Chak 324 Gb||Chak 32/690 Gb||Chak 33/691 Gb||Chak 34/692 Gb||Chak 35/693 Gb||Chak 36/694 Gb||Chak 5/664 Gb||Chak 6/665 Gb||Chak 705 Gb||Chak 718 Gb||Chak 720 Gb||Chak 721 Gb||Chak 722 Gb||Chak 745 Gb||Chak 746 Gb||Chak 7/666 Gb||Gill Acor Plot
PAK,36320,30.6933,72.6267,Lahore::Sandhlian Wali
PAK,36321,30.6933,72.6267,Lahore::Chak 759 Gb||Aruti||Dargahi Pur||Kot Karam Shah||Mai Safooran||Nanka Gider||Nasir Nagar||Nawaz Kot||Shah Pur||Chak 755 Gb
PAK,36330,30.6933,72.6267,Lahore::Chak 333 Gb
PAK,36331,30.6933,72.6267,Lahore::Chak 343 Gb||Chak 308 Gb||Chak 325 Gb||Chak 327 Gb||Chak 328 Gb||Chak 330 Gb||Chak 326 Gb||Chak 331 Gb Nurpur||Chak 331 Gb Saleem Pur||Chak 332 Gb||Chak 334 Gb||Chak 341 Gb||Chak 309 Gb||Chak 342 Gb||Chak 307 Gb
PAK,36340,30.6933,72.6267,Lahore::Chak 10/669 Gb
PAK,36350,30.7333,72.65,Lahore::Kamalia
PAK,36351,30.7167,72.7167,Lahore::Basti Piran||Qadir Bux Sharif||Chak 711 Gb||Mal Fatiana||Chak 187/Gb||New Bazar Kamalia||Baghaiwala||Ravi Khokhar||Dholri Sharif||Cheera Bhojia||Chak 715 Gb||Chak 714 Gb||Chak 713 Gb
PAK,36380,30.6933,72.6267,Lahore::Suger Mills Kamalia
PAK,36381,30.6933,72.6267,Lahore::Chak 262 Gb||Chak 269 Gb||Chak 266 Gb||Chak 264 Gb
PAK,36390,30.65,72.6333,Lahore::Jakhar
PAK,36391,30.6,72.7,Lahore::Kalera Kalan||Chak 736 Gb||Chak 740 Gb||Chak 742 Gb||Chak 741 Gb||Chak 725 Gb||Chak 724 Gb||Chak 728 Gb||Chak 735 Gb
PAK,37000,30.8333,72.8,Lahore::Mamu Kanjan
PAK,37001,30.8333,72.8,Lahore::Chak 497 Gb||Chak 225 Gb Chagawan||Chak 483 Gb||Chak 486 Gb||Chak 487 Gb||Chak 489 Gb||Chak 490 Gb||Chak 491 Gb||Chak 492 Gb||Chak 199 Gb||Chak 196 Gb||Killian Wala||Chak 493 Gb||Chak 494 Gb||Chak 195 Gb||Chak 495 Gb||Chak 496 Gb||Chak 200 Gb||Chak 507 Gb||Chak 508 Gb||Chak 545 Gb||Chak 547 Gb||Chak 488 Gb||Chak 546 Gb||Chak 550 Gb||Chak 544 Gb||Darbar Pir Salahuddin
PAK,37020,30.8333,72.8,Lahore::Murid Wala
PAK,37021,30.8333,72.8,Lahore::Chak 249 Gb||Chak 247 Gb||Chak 190 Gb||Chak 248 Gb||Chak 189 Gb||Chak 188 Gb||Chak 184 Gb||Chak 191 Gb||Chak 192 Gb Kotla||Chak 193 Gb S)||Chak 193 Gb (N)||Chak 197 Gb
PAK,37040,30.8333,72.8,Lahore::Chak 206 Gb
PAK,37050,30.8333,72.8,Lahore::Chak 207 G.B.
PAK,37051,30.8333,72.8,Lahore::Torian Wala||Chak No.208 Gb||Chak No.204 Gb||Chak No.210 Gb||Chak No.205 Gb||Chak No.202 Gb||Chak No.201 Gb||Chak No.209 Gb||Chak No.243 Gb||Chak No.246 Gb Basti Danishmandan||Chak No.246 Gb Basti Partab Pur
PAK,37060,30.8333,72.8,Lahore::Chak 482 G.B.(Jagranwan)
PAK,37061,30.8333,72.8,Lahore::Chak 213 Gb||Chak 211 Gb||Chak 214 Gb||Khidar Wala||Chak 212 Gb||Chak 277 Gb West||Chak 203 Gb||Chak 484 Gb||Chak 479 Gb||Chak 477 Gb||Chak 478 Gb East||Chak 476 Gb
PAK,37100,30.9278,72.975,Lahore::Kanjwani
PAK,37101,30.9278,72.975,Lahore::Chak 621 Gb||Chak 453 Gb||Chak 612 Gb||Chak 481 Gb||Chak 611 Gb||Chak 454 Gb||Chak 543 Gb||Chak 541 Gb||Chak 615 Gb||Chak 448 Gb||Jalli Fatiana Shadi||Chak 480 Gb||Chak 452 Gb||Chak 485 Gb||Chak 540 Gb||Chak 451 Gb
PAK,37110,33.6353,70.9497,Lahore::Garh
PAK,37130,31.1019,69.4893,Lahore::Chak No.447 Gb
PAK,37134,31.1019,69.4893,Lahore::Chanar Sugar Mills
PAK,37135,31.1019,69.4893,Lahore::Chak 607-Gb
PAK,37150,28.7425,64.5431,Lahore::Tandlian Wala
PAK,37151,28.7425,64.5431,Lahore::Kanian||Chak 177 Gb||Chak 602 Gb||Chak 600 Gb||Chak 438 Gb||Chak 437 Gb||Chak 415 Gb||Chak 428 Gb||Chak 427 Gb||Chak 174 Gb||Chak 423 Gb||Chak 175 Gb||Chak 414 Gb||Chak 411 Gb||Chak 410 Gb||Chak 405 Gb||Chak 403 Gb||Chak 400 Gb||Chak 399 Gb||Chak 392 Gb||Chak 176 Gb
PAK,37200,31.3333,73.4333,Lahore::Rorala Road
PAK,37201,31.3333,73.4333,Lahore::Chak 29 Gb||Chak 34 Gb||Chak 28 Gb||Chak 280 Gb||Chak 27 Gb||Chak 116 Gb||Chak 374 Gb||Chak 279 Gb||Chak 273 Gb||Chak 282 Gb||Chak 118 Gb||Chak 376 Gb||Chak 275 Gb||Chak 276 Gb||Chak 115 Gb||Chak 117 Gb (W)||Chak 277 Gb||Chak 117 East||Chak 281 Gb||Chak 272 Gb
PAK,37220,31.3333,73.4333,Lahore::Chak 128 G.B.
PAK,37221,31.3333,73.4333,Lahore::Chak No.21 Gb||Chak No.22 Gb||Chak No.25 Gb||Chak No.23 Gb||Chak No.24 Gb||Chak No.26 Gb||Chak No.240 Gb Mor
PAK,37224,31.3333,73.4333,Lahore::Chak 353 Gb
PAK,37230,31.3333,73.4333,Lahore::Chak 66 Gb
PAK,37231,31.3333,73.4333,Lahore::Chak 107-Gb||Chak 57-Gb||Chak 67-Gb||Chak 108-Gb||Chak 112-Gb||Chak 105-Gb||Chak 109-Gb||Chak 68-Gb||Chak 106-Gb||Chak 69-Gb||Chak 109-Rb Workshop||Chak 111-Gb
PAK,37250,31.3333,73.4333,Lahore::Jaranwala
PAK,37251,31.3333,73.4333,Lahore::Chak 98 Gb||Chak 123 Gb||Chak 648 Gb||Chak 276 Jb||Chak 93 Gb||Chak 275 Jb||Chak 274 Jb||Chak 236/Gb||Chak 631/Gb/4||Chak 63 Gb (East)||Chak 104 Gb||Chak 58 Gb||Chak 580/Gb||Chak 122 Gb||Chak 583 Gb||Chak 60 Gb||Chak 628 Gb||Chak 96 Gb||Chak 62 Gb (E)||Chak 97 Gb||Chak 62 Gb (West)||Chak 56 Gb||Chak 54 Gb||Chak 120 Gb||Chak 53 Gb||Chak 383 Gb||Chak 630 Gb||Chak 103 Gb||Chak 63 Gb (West)||Chak 378 Gb||Chak 95 Gb||Chak 124 Gb||Chak 99/Gb||Chak 654/5 Gb||Chak 653 Gb/4||Chak 61 Gb||Jhangara Wala||Chak 94 Gb||Chak 146 Gb||Chak 273 Jb
PAK,37280,31.3333,73.4333,Lahore::Ganga Pur
PAK,37281,31.3333,73.4333,Lahore::Chak 644 Gb||Chak 642 Gb||Chak 658/9 Gb||Lundian Wala||Chak 656/6 Gb||Chak 233/Gb||Chak 643 Gb||Buchiana Canal Rest House||Chak 624 Gb||Chak 559 Gb||Chak 569 Gb||Chak 560 Gb||Chak 561 Gb||Chak 562 Gb||Chak 568 Gb||Chak 567 Gb||Chak 566 Gb||Chak 565 Gb||Chak 564 Gb||Chak 563 Gb (W)||Chak 563/Gb (E)
PAK,37300,30.1,71.475,Lahore::Samundri
PAK,37301,30.1,71.475,Lahore::Chak 217 Gb||Chak 470 Gb||Chak 449 Gb||Chak 139 Gb||Chak 474 Gb||Chak 441 Gb Bhuchoki||Chak 389 Gb||Chak 440 Gb||Chak 461 Gb||Chak 462 Gb||Chak 471 Gb||Chak 388 Gb||Chak 219 Gb||Chak 439 Gb||Chak 442 Gb||Chak 441 Gb Sadan Wala||Chak 444 Gb||Chak 463 Gb||Chak 143 Gb||Chak 137 Gb||Chak 469 Gb||Chak 142 Gb||Chak 140 Gb||Chak 465 Gb||Chak 218 Gb||Chak 138 Gb||Chak 472 Gb||Chak 475 Gb||Chak 443 Gb||Chak 390 Gb
PAK,37340,30.1,71.475,Lahore::Chak 45 Gb
PAK,37341,30.1,71.475,Lahore::Chak 48 Gb||Chak 49 Gb||Chak 42 Gb||Chak 41 Gb||Chak 47 Gb||Chak 44 Gb
PAK,37360,30.1,71.475,Lahore::Chak 267 Rb
PAK,37361,30.1,71.475,Lahore::Chak 530 Gb||Chak 272 Rb||Chak 271 Rb||Chak 270 Rb||Chak 86 Jb||Chak 528 Gb||Chak 273 Rb||Chak 281 Rb||Chak 274 Rb||Chak 275 Rb||Chak 276 Rb||Chak 277 Rb||Chak 264 Rb
PAK,37370,30.1,71.475,Lahore::Dich Kot
PAK,37371,30.1,71.475,Lahore::Chak 261 Rb Bhago Wali||Chak 265 Rb||Chak 268 Rb||Chak 269 Rb||Chak 261 Rb Udho Wali||Chak 527 Gb||Chak 88 Gb||Chak 535 Gb||Chak 136 Gb||Chak 153 Gb||Chak 258 Rb||Chak 259 Rb||Chak 260 Rb
PAK,37400,31.3167,73.0333,Lahore::Chak 253 Rb
PAK,37401,31.3167,73.0333,Lahore::Chak 252 Rb||Chak 251 Rb||Chak 247 Rb||Chak 253 Rb Islam Nagar||Chak 254 Rb
PAK,37420,31.3167,73.0333,Lahore::Chak 248/Rb
PAK,37421,31.3167,73.0333,Lahore::Chak 85/Gb||Chak 91/Gb||Chak 255/Rb||Chak 86/Gb||Chak 83 Gb
PAK,37430,31.3167,73.0333,Lahore::Dasuha
PAK,37431,31.3167,73.0333,Lahore::Chak 231 Rb||Chak 296 Rb||Chak 243 Rb Roshan Wala||Chak 242 Rb||Chak 232 Rb||Chak 233 Rb
PAK,37450,31.3167,73.0333,Lahore::Satiana Banglow
PAK,37451,31.3167,73.0333,Lahore::Chak 509/Gb||Chak 368 Gb||Chak 36 Gb||Chak 37 Gb||Chak 363 Gb Hossoky||Chak 31 Gb||Chak 30 Gb||Chak 89 Gb||Chak 90 Gb||Chak 32 Gb||Chak 33 Gb||Chak 38 Gb||Chak 434 Gb Jhamra||Chak 129 Gb||Chak 229 Gb||Chak 231 Gb||Chak 435/Gb
PAK,37460,31.3167,73.0333,Lahore::Chak 167 Gb
PAK,37500,31.1794,71.8537,Lahore::Chak 232 G.B.
PAK,37501,31.1794,71.8537,Lahore::Chak 171 Gb||Chak 130 Gb||Chak 167 Gb||Chak 170 Gb||Chak 40 Gb||Chak 172 Gb||Chak 253 Rb Kalan
PAK,37510,31.1794,71.8537,Lahore::P.A.F.
PAK,37520,31.1794,71.8537,Lahore::Thikri Wala
PAK,37521,31.1794,71.8537,Lahore::Chak 38 Jb||Chak 73 Jb||Chak 70 Jb||Chak 68 Jb||Chak 67 Jb||Chak 72 Jb||Chak 88 Jb||Chak 41 Jb||Chak 230 Jb||Chak 71 Jb||Chak 79 Jb||Chak 80 Jb||Chak 64 Jb||Chak 89 Jb||Chak 63 Jb||Chak 87 Jb||Chak 85 Jb||Chak 66 Jb||Chak 272 Jb||Chak 37 Jb||Chak 75 Jb||Chak 81 Jb||Chak 84 Jb||Chak 83 Jb||Chak 271 Jb||Chak 82 Jb||Chak 69 Jb
PAK,37600,31.1794,71.8537,Lahore::Chak 117/J.B.
PAK,37610,31.1794,71.8537,Lahore::Chak 203 Rb
PAK,37611,31.1794,71.8537,Lahore::Chak 195 Rb||Chak 121 Jb||Chak 196 Rb
PAK,37620,31.1794,71.8537,Lahore::Chak No.199 Rb
PAK,37621,31.1794,71.8537,Lahore::Chak No.197 Rb||Chak No.202 Rb||Chak No.198 Rb||Chak No.201 Rb
PAK,37630,31.1794,71.8537,Lahore::Khurrian Wala
PAK,37631,31.1794,71.8537,Lahore::Chak 194 Rb||Chak 68 Rb||Chak 90 Rb||Chak 58 Rb||Chak 73 Rb||Chak 106 Rb||Chak 62 Rb||Chak 77 Rb||Chak 70 Rb||Chak 91 Rb||Chak 75 Rb||Chak 206 Rb||Chak 150 Rb||Chak 61 Rb||Chak 72 Rb||Chak 107 Rb||Chak 200 Rb||Chak 93 Rb||Chak 69 Rb||Chak 53 Rb||Chak 67 Rb||Chak 71 Rb
